dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,0,367,2,"[52, 0, 0, 21, 123, 0, 1, 0, 1, 19]",1,1,"[52.0, 0.0, 0.0, 21.011636871697554, 123.0, 0.0, 1.0, 0.0, 0.0, 20.85320940229404]",0,True,True,64,48.572,nn,0.785,0.1001660709885554,0.20008303549427772
compas,0,42,0,367,3,"[52, 0, 0, 21, 123, 0, 1, 0, 1, 19]",1,1,"[52.0, 0.0, 0.0, 20.999258840191274, 123.0, 0.0, 1.0, 0.0, 0.0, 19.48962071211315]",0,True,True,64,48.566,nn,0.785,0.10004154288581815,0.20002077144290908
compas,0,42,0,367,4,"[52, 0, 0, 21, 123, 0, 1, 0, 1, 19]",1,1,"[52.0, 0.0, 0.0, 21.010059789496506, 123.0, 0.0, 1.0, 0.0, 0.0, 20.922087245368715]",0,True,True,64,46.317,nn,0.785,0.10017023372661056,0.2000851168633053
compas,0,42,0,380,0,"[32, 1, 0, 21, 1, 0, 1, 0, 1, 64]",1,1,"[33.193027159681705, 1.0, 0.0, 20.964864622268657, 5.865304685164219, 0.0, 1.0, 0.0, 0.0, 702.9914716342154]",0,True,True,64,47.793,nn,0.785,0.1551447779080232,0.3275723889540116
compas,0,42,0,380,1,"[32, 1, 0, 21, 1, 0, 1, 0, 1, 64]",1,1,"[34.08278479010842, 1.0, 0.0, 20.98172905576073, 0.7524123815556223, 0.0, 1.0, 0.0, 0.0, 702.2815903650853]",0,True,True,64,48.053,nn,0.785,0.15576901722755182,0.32788450861377594
compas,0,42,0,380,2,"[32, 1, 0, 21, 1, 0, 1, 0, 1, 64]",1,1,"[32.0, 1.0, 0.0, 21.016498696142534, 1.381472601931577, 0.0, 1.0, 0.0, 0.0, 1166.4019408451684]",0,True,True,64,48.473,nn,0.785,0.19191511648340087,0.29595755824170045
compas,0,42,0,380,3,"[32, 1, 0, 21, 1, 0, 1, 0, 1, 64]",1,1,"[32.0, 1.0, 0.0, 20.99769405925197, 1.1034109636076224, 0.0, 1.0, 0.0, 0.0, 1120.557306002407]",0,True,True,64,48.763,nn,0.785,0.18805736568791592,0.294028682843958
compas,0,42,0,380,4,"[32, 1, 0, 21, 1, 0, 1, 0, 1, 64]",1,1,"[32.673305360380446, 1.0, 0.0, 20.988661728984905, 2.029171395313412, 0.0, 1.0, 0.0, 0.0, 730.2336773687712]",0,True,True,64,45.19,nn,0.785,0.15643767976604708,0.3282188398830235
compas,0,42,0,386,0,"[25, 1, 2, 4, 1, 0, 0, 0, 0, 183]",1,0,"[25.0, 1.0, 5.0, 4.0, 6.1761665470970115, 0.0, 0.0, 0.0, 0.0, 183.0]",0,True,True,64,49.699,nn,0.785,0.10043134721225809,0.15021567360612906
compas,0,42,0,386,1,"[25, 1, 2, 4, 1, 0, 0, 0, 0, 183]",1,0,"[25.0, 1.0, 5.0, 4.0, 1.0182897324491762, 0.0, 0.0, 0.0, 0.0, 495.73775976231343]",0,True,True,64,50.003,nn,0.785,0.12606300412456356,0.2130315020622818
compas,0,42,0,386,2,"[25, 1, 2, 4, 1, 0, 0, 0, 0, 183]",1,0,"[25.0, 1.0, 5.0, 4.0, 60.002507604245274, 0.0, 0.0, 0.0, 0.0, 183.0]",0,True,True,64,49.861,nn,0.785,0.10491687563368711,0.15245843781684357
compas,0,42,0,386,3,"[25, 1, 2, 4, 1, 0, 0, 0, 0, 183]",1,0,"[25.0, 1.0, 5.0, 4.0, 0.22685778795379008, 0.0, 0.0, 0.0, 0.0, 785.4351045226102]",0,True,True,64,49.802,nn,0.785,0.1502673538945547,0.22513367694727737
compas,0,42,0,386,4,"[25, 1, 2, 4, 1, 0, 0, 0, 0, 183]",1,0,"[25.0, 1.0, 5.0, 4.0, 1.6487434281774238, 0.0, 0.0, 0.0, 0.0, 721.9895045146011]",0,True,True,64,44.469,nn,0.785,0.14496985399523155,0.2224849269976158
compas,0,42,0,396,0,"[25, 1, 0, 7, 507, 0, 0, 0, 0, 12]",1,1,"[25.0, 1.0, 5.0, 7.0, 507.0, 0.0, 0.0, 0.0, 0.0, 601.7408273292413]",0,True,True,64,49.579,nn,0.785,0.14914506894410345,0.17457253447205173
compas,0,42,0,396,1,"[25, 1, 0, 7, 507, 0, 0, 0, 0, 12]",1,1,"[25.0, 1.0, 3.0, 7.0, 507.0, 0.0, 0.0, 0.0, 0.0, 721.122284440745]",0,True,True,64,49.971,nn,0.785,0.15909352370339544,0.1795467618516977
compas,0,42,0,396,2,"[25, 1, 0, 7, 507, 0, 0, 0, 0, 12]",1,1,"[25.0, 1.0, 3.0, 7.0, 507.0, 0.0, 0.0, 0.0, 0.0, 720.0157224931226]",0,True,True,64,49.148,nn,0.785,0.15900131020776023,0.17950065510388014
compas,0,42,0,396,3,"[25, 1, 0, 7, 507, 0, 0, 0, 0, 12]",1,1,"[27.68049977038055, 1.0, 5.0, 7.0, 507.0, 0.0, 0.0, 0.0, 0.0, 14.957798480473375]",0,True,True,64,48.898,nn,0.785,0.1035153853657068,0.20175769268285343
compas,0,42,0,396,4,"[25, 1, 0, 7, 507, 0, 0, 0, 0, 12]",1,1,"[25.0, 1.0, 5.0, 7.0, 507.0, 0.0, 0.0, 0.0, 0.0, 734.9489413500684]",0,True,True,64,44.507,nn,0.785,0.16024574511250572,0.18012287255625287
